name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện Nghi Sơn 33,Coal,Proposed,2060,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 32,Coal,Proposed,2050,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 36,Domestic gas,Proposed,2065,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 35,Domestic gas,Proposed,2056,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 37,Imported LNG,Proposed,2062,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 35,Imported LNG,Proposed,2063,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 33,Imported LNG,Proposed,2057,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 33,Imported LNG,Proposed,2058,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 37,Coal,Proposed,2064,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 36,Coal,Proposed,2060,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 34,Coal,Proposed,2058,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 35,Coal,Proposed,2060,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 34,Coal,Proposed,2060,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 34,Coal,Proposed,2061,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 33,Coal,Proposed,2051,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 37,Domestic gas,Proposed,2066,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 36,Domestic gas,Proposed,2057,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 38,Imported LNG,Proposed,2063,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 36,Imported LNG,Proposed,2064,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 34,Imported LNG,Proposed,2058,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 34,Imported LNG,Proposed,2059,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 38,Coal,Proposed,2065,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 37,Coal,Proposed,2061,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 35,Coal,Proposed,2059,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 36,Coal,Proposed,2061,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 35,Coal,Proposed,2061,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 35,Coal,Proposed,2062,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 34,Coal,Proposed,2052,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 38,Domestic gas,Proposed,2067,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 37,Domestic gas,Proposed,2058,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 39,Imported LNG,Proposed,2064,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 37,Imported LNG,Proposed,2065,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 35,Imported LNG,Proposed,2059,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 35,Imported LNG,Proposed,2060,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 39,Coal,Proposed,2066,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 38,Coal,Proposed,2062,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 36,Coal,Proposed,2060,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 37,Coal,Proposed,2062,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 36,Coal,Proposed,2062,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 36,Coal,Proposed,2063,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 35,Coal,Proposed,2053,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 39,Domestic gas,Proposed,2068,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 38,Domestic gas,Proposed,2059,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 40,Imported LNG,Proposed,2065,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 38,Imported LNG,Proposed,2066,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 36,Imported LNG,Proposed,2060,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 36,Imported LNG,Proposed,2061,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 40,Coal,Proposed,2067,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 39,Coal,Proposed,2063,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 37,Coal,Proposed,2061,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 38,Coal,Proposed,2063,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 37,Coal,Proposed,2063,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 37,Coal,Proposed,2064,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 36,Coal,Proposed,2054,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 40,Domestic gas,Proposed,2069,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 39,Domestic gas,Proposed,2060,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 41,Imported LNG,Proposed,2066,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 39,Imported LNG,Proposed,2067,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 37,Imported LNG,Proposed,2061,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 37,Imported LNG,Proposed,2062,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 41,Coal,Proposed,2068,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 40,Coal,Proposed,2064,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 38,Coal,Proposed,2062,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 39,Coal,Proposed,2064,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 38,Coal,Proposed,2064,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 38,Coal,Proposed,2065,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 37,Coal,Proposed,2055,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 41,Domestic gas,Proposed,2070,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 40,Domestic gas,Proposed,2061,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 42,Imported LNG,Proposed,2067,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 40,Imported LNG,Proposed,2068,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 38,Imported LNG,Proposed,2062,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 38,Imported LNG,Proposed,2063,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 42,Coal,Proposed,2069,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 41,Coal,Proposed,2065,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 39,Coal,Proposed,2063,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 40,Coal,Proposed,2065,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 39,Coal,Proposed,2065,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 39,Coal,Proposed,2066,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 38,Coal,Proposed,2056,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 42,Domestic gas,Proposed,2071,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 41,Domestic gas,Proposed,2062,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 43,Imported LNG,Proposed,2068,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 41,Imported LNG,Proposed,2069,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 39,Imported LNG,Proposed,2063,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 39,Imported LNG,Proposed,2064,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 43,Coal,Proposed,2070,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 42,Coal,Proposed,2066,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 40,Coal,Proposed,2064,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 41,Coal,Proposed,2066,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 40,Coal,Proposed,2066,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 40,Coal,Proposed,2067,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 39,Coal,Proposed,2057,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 43,Domestic gas,Proposed,2072,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 42,Domestic gas,Proposed,2063,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 44,Imported LNG,Proposed,2069,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 42,Imported LNG,Proposed,2070,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 40,Imported LNG,Proposed,2064,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 40,Imported LNG,Proposed,2065,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 44,Coal,Proposed,2071,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 43,Coal,Proposed,2067,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 41,Coal,Proposed,2065,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 42,Coal,Proposed,2067,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 41,Coal,Proposed,2067,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 41,Coal,Proposed,2068,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 40,Coal,Proposed,2058,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 44,Domestic gas,Proposed,2073,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 43,Domestic gas,Proposed,2064,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 45,Imported LNG,Proposed,2070,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 43,Imported LNG,Proposed,2071,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 41,Imported LNG,Proposed,2065,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 41,Imported LNG,Proposed,2066,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 45,Coal,Proposed,2072,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 44,Coal,Proposed,2068,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 42,Coal,Proposed,2066,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 43,Coal,Proposed,2068,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 42,Coal,Proposed,2068,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 42,Coal,Proposed,2069,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 41,Coal,Proposed,2059,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 45,Domestic gas,Proposed,2074,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 44,Domestic gas,Proposed,2065,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 46,Imported LNG,Proposed,2071,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 44,Imported LNG,Proposed,2072,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 42,Imported LNG,Proposed,2066,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 42,Imported LNG,Proposed,2067,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 46,Coal,Proposed,2073,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 45,Coal,Proposed,2069,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 43,Coal,Proposed,2067,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 44,Coal,Proposed,2069,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 43,Coal,Proposed,2069,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 43,Coal,Proposed,2070,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 42,Coal,Proposed,2060,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 46,Domestic gas,Proposed,2075,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 45,Domestic gas,Proposed,2066,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 47,Imported LNG,Proposed,2072,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 45,Imported LNG,Proposed,2073,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 43,Imported LNG,Proposed,2067,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 43,Imported LNG,Proposed,2068,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 47,Coal,Proposed,2074,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 46,Coal,Proposed,2070,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 44,Coal,Proposed,2068,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 45,Coal,Proposed,2070,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 44,Coal,Proposed,2070,Ha Tinh,1200.0,,,
